account_id,name,balance
ACC_045780,User_45780,34969.0
ACC_045781,User_45781,2395.7
ACC_045782,User_45782,19892.99
ACC_045783,User_45783,46908.7
ACC_045784,User_45784,11294.11
ACC_045785,User_45785,40937.99
ACC_045786,User_45786,3761.62
ACC_045787,User_45787,32840.98
ACC_045788,User_45788,47726.76
ACC_045789,User_45789,8470.3
ACC_045790,User_45790,16708.26
ACC_045791,User_45791,7014.75
ACC_045792,User_45792,33247.34
ACC_045793,User_45793,23683.02
ACC_045794,User_45794,9232.15
ACC_045795,User_45795,42388.5
ACC_045796,User_45796,28272.51
ACC_045797,User_45797,22106.63
ACC_045798,User_45798,3200.88
ACC_045799,User_45799,18189.77
ACC_045800,User_45800,37852.39
ACC_045801,User_45801,9976.67
ACC_045802,User_45802,14501.23
ACC_045803,User_45803,15667.83
ACC_045804,User_45804,46039.41
ACC_045805,User_45805,16438.59
ACC_045806,User_45806,32194.12
ACC_045807,User_45807,41190.3
ACC_045808,User_45808,32200.36
ACC_045809,User_45809,10122.9
ACC_045810,User_45810,26377.48
ACC_045811,User_45811,37617.97
ACC_045812,User_45812,40355.01
ACC_045813,User_45813,16659.4
ACC_045814,User_45814,30625.65
ACC_045815,User_45815,34675.27
ACC_045816,User_45816,31873.63
ACC_045817,User_45817,4198.67
ACC_045818,User_45818,19531.84
ACC_045819,User_45819,26164.72
ACC_045820,User_45820,49474.98
ACC_045821,User_45821,46947.1
ACC_045822,User_45822,19891.41
ACC_045823,User_45823,17970.22
ACC_045824,User_45824,17689.4
ACC_045825,User_45825,10572.97
ACC_045826,User_45826,24237.1
ACC_045827,User_45827,28712.21
ACC_045828,User_45828,36545.2
ACC_045829,User_45829,38886.08
ACC_045830,User_45830,21595.93
ACC_045831,User_45831,22405.06
ACC_045832,User_45832,22807.92
ACC_045833,User_45833,36624.46
ACC_045834,User_45834,1446.65
ACC_045835,User_45835,7802.69
ACC_045836,User_45836,45789.25
ACC_045837,User_45837,8105.51
ACC_045838,User_45838,34053.03
ACC_045839,User_45839,37799.02
ACC_045840,User_45840,3426.86
ACC_045841,User_45841,14966.98
ACC_045842,User_45842,16642.11
ACC_045843,User_45843,45892.48
ACC_045844,User_45844,49100.89
ACC_045845,User_45845,14643.08
ACC_045846,User_45846,19522.32
ACC_045847,User_45847,19571.16
ACC_045848,User_45848,15438.66
ACC_045849,User_45849,46987.06
ACC_045850,User_45850,34215.51
ACC_045851,User_45851,27393.23
ACC_045852,User_45852,48349.61
ACC_045853,User_45853,14822.14
ACC_045854,User_45854,27162.35
ACC_045855,User_45855,3880.11
ACC_045856,User_45856,33871.15
ACC_045857,User_45857,10554.57
ACC_045858,User_45858,25939.13
ACC_045859,User_45859,26191.24
ACC_045860,User_45860,35329.96
ACC_045861,User_45861,38694.31
ACC_045862,User_45862,44228.26
ACC_045863,User_45863,17388.31
ACC_045864,User_45864,43607.13
ACC_045865,User_45865,4797.55
ACC_045866,User_45866,33121.86
ACC_045867,User_45867,37516.29
ACC_045868,User_45868,8692.66
ACC_045869,User_45869,4882.43
ACC_045870,User_45870,35832.7
ACC_045871,User_45871,14604.81
ACC_045872,User_45872,16266.66
ACC_045873,User_45873,44887.7
ACC_045874,User_45874,47270.93
ACC_045875,User_45875,22717.44
ACC_045876,User_45876,36383.68
ACC_045877,User_45877,10195.52
ACC_045878,User_45878,28570.82
ACC_045879,User_45879,8432.41
ACC_045880,User_45880,2316.23
ACC_045881,User_45881,35282.0
ACC_045882,User_45882,31416.68
ACC_045883,User_45883,44468.64
ACC_045884,User_45884,20773.72
ACC_045885,User_45885,4445.46
ACC_045886,User_45886,21098.63
ACC_045887,User_45887,14769.94
ACC_045888,User_45888,27084.92
ACC_045889,User_45889,16447.9
ACC_045890,User_45890,15458.5
ACC_045891,User_45891,9495.08
ACC_045892,User_45892,21607.13
ACC_045893,User_45893,16735.84
ACC_045894,User_45894,22129.65
ACC_045895,User_45895,24666.81
ACC_045896,User_45896,36751.37
ACC_045897,User_45897,8503.35
ACC_045898,User_45898,7490.9
ACC_045899,User_45899,5817.04
ACC_045900,User_45900,49495.16
ACC_045901,User_45901,17266.25
ACC_045902,User_45902,15752.2
ACC_045903,User_45903,29067.96
ACC_045904,User_45904,25145.41
ACC_045905,User_45905,21305.52
ACC_045906,User_45906,4225.41
ACC_045907,User_45907,2436.37
ACC_045908,User_45908,31087.06
ACC_045909,User_45909,8216.22
ACC_045910,User_45910,9069.7
ACC_045911,User_45911,46070.18
ACC_045912,User_45912,17053.6
ACC_045913,User_45913,22895.58
ACC_045914,User_45914,9394.24
ACC_045915,User_45915,47337.29
ACC_045916,User_45916,38915.86
ACC_045917,User_45917,16211.91
ACC_045918,User_45918,38155.48
ACC_045919,User_45919,6088.57
ACC_045920,User_45920,33621.0
ACC_045921,User_45921,26938.67
ACC_045922,User_45922,11997.08
ACC_045923,User_45923,38235.41
ACC_045924,User_45924,34090.88
ACC_045925,User_45925,19984.5
ACC_045926,User_45926,34886.01
ACC_045927,User_45927,46385.91
ACC_045928,User_45928,46108.16
ACC_045929,User_45929,22795.29
ACC_045930,User_45930,10149.55
ACC_045931,User_45931,32026.47
ACC_045932,User_45932,14550.05
ACC_045933,User_45933,17749.92
ACC_045934,User_45934,25647.71
ACC_045935,User_45935,14436.93
ACC_045936,User_45936,48345.04
ACC_045937,User_45937,5987.41
ACC_045938,User_45938,17112.79
ACC_045939,User_45939,1030.64
ACC_045940,User_45940,32654.51
ACC_045941,User_45941,29453.34
ACC_045942,User_45942,3152.05
ACC_045943,User_45943,30736.52
ACC_045944,User_45944,23992.78
ACC_045945,User_45945,47425.66
ACC_045946,User_45946,26784.83
ACC_045947,User_45947,4301.18
ACC_045948,User_45948,5137.29
ACC_045949,User_45949,12733.9
ACC_045950,User_45950,26416.74
ACC_045951,User_45951,49864.03
ACC_045952,User_45952,47873.51
ACC_045953,User_45953,8576.27
ACC_045954,User_45954,41721.6
ACC_045955,User_45955,26969.95
ACC_045956,User_45956,15238.39
ACC_045957,User_45957,18788.05
ACC_045958,User_45958,10046.64
ACC_045959,User_45959,45019.66
ACC_045960,User_45960,15952.83
ACC_045961,User_45961,47608.44
ACC_045962,User_45962,13576.0
ACC_045963,User_45963,17360.64
ACC_045964,User_45964,14896.68
ACC_045965,User_45965,21413.89
ACC_045966,User_45966,44663.05
ACC_045967,User_45967,4711.37
ACC_045968,User_45968,21449.54
ACC_045969,User_45969,45792.71
ACC_045970,User_45970,14869.54
ACC_045971,User_45971,39462.74
ACC_045972,User_45972,43453.61
ACC_045973,User_45973,36357.81
ACC_045974,User_45974,18439.03
ACC_045975,User_45975,48804.81
ACC_045976,User_45976,41217.75
ACC_045977,User_45977,1221.26
ACC_045978,User_45978,37685.87
ACC_045979,User_45979,27714.28
ACC_045980,User_45980,11201.16
ACC_045981,User_45981,1255.06
ACC_045982,User_45982,38294.92
ACC_045983,User_45983,22689.34
ACC_045984,User_45984,13192.98
ACC_045985,User_45985,3010.42
ACC_045986,User_45986,6598.44
ACC_045987,User_45987,23129.7
ACC_045988,User_45988,47782.06
ACC_045989,User_45989,44553.83
ACC_045990,User_45990,35816.6
ACC_045991,User_45991,31954.99
ACC_045992,User_45992,31439.08
ACC_045993,User_45993,23365.35
ACC_045994,User_45994,29539.19
ACC_045995,User_45995,10749.23
ACC_045996,User_45996,45786.23
ACC_045997,User_45997,47559.31
ACC_045998,User_45998,17418.22
ACC_045999,User_45999,48103.13
ACC_046000,User_46000,17951.9
ACC_046001,User_46001,22502.47
ACC_046002,User_46002,22251.01
ACC_046003,User_46003,15511.29
ACC_046004,User_46004,33627.13
ACC_046005,User_46005,22763.86
ACC_046006,User_46006,42112.81
ACC_046007,User_46007,5715.29
ACC_046008,User_46008,20065.54
ACC_046009,User_46009,25749.53
ACC_046010,User_46010,41152.57
ACC_046011,User_46011,28099.21
ACC_046012,User_46012,15252.27
ACC_046013,User_46013,2169.04
ACC_046014,User_46014,45317.41
ACC_046015,User_46015,36394.0
ACC_046016,User_46016,25404.99
ACC_046017,User_46017,27428.45
ACC_046018,User_46018,48383.93
ACC_046019,User_46019,21480.4
ACC_046020,User_46020,20650.99
ACC_046021,User_46021,21339.32
ACC_046022,User_46022,42366.59
ACC_046023,User_46023,45629.77
ACC_046024,User_46024,23787.83
ACC_046025,User_46025,22326.51
ACC_046026,User_46026,37156.76
ACC_046027,User_46027,34770.87
ACC_046028,User_46028,45818.47
ACC_046029,User_46029,35981.23
ACC_046030,User_46030,48344.98
ACC_046031,User_46031,34475.66
ACC_046032,User_46032,39723.13
ACC_046033,User_46033,6336.0
ACC_046034,User_46034,48567.76
ACC_046035,User_46035,40940.77
ACC_046036,User_46036,4600.15
ACC_046037,User_46037,15194.15
ACC_046038,User_46038,29442.4
ACC_046039,User_46039,27718.76
ACC_046040,User_46040,35360.45
ACC_046041,User_46041,33875.44
ACC_046042,User_46042,42847.03
ACC_046043,User_46043,11586.24
ACC_046044,User_46044,48135.77
ACC_046045,User_46045,24325.44
ACC_046046,User_46046,10564.21
ACC_046047,User_46047,37178.21
ACC_046048,User_46048,49060.36
ACC_046049,User_46049,27456.25
ACC_046050,User_46050,6734.79
ACC_046051,User_46051,12028.4
ACC_046052,User_46052,43218.47
ACC_046053,User_46053,25422.59
ACC_046054,User_46054,45045.06
ACC_046055,User_46055,49918.09
ACC_046056,User_46056,1345.04
ACC_046057,User_46057,16159.83
ACC_046058,User_46058,38640.03
ACC_046059,User_46059,19445.24
ACC_046060,User_46060,34843.37
ACC_046061,User_46061,5618.41
ACC_046062,User_46062,7538.08
ACC_046063,User_46063,33551.88
ACC_046064,User_46064,8062.7
ACC_046065,User_46065,5898.3
ACC_046066,User_46066,16812.36
ACC_046067,User_46067,12907.07
ACC_046068,User_46068,34405.92
ACC_046069,User_46069,43859.97
ACC_046070,User_46070,23499.86
ACC_046071,User_46071,31145.0
ACC_046072,User_46072,31252.44
ACC_046073,User_46073,4008.73
ACC_046074,User_46074,36808.96
ACC_046075,User_46075,14852.57
ACC_046076,User_46076,8739.9
ACC_046077,User_46077,39676.97
ACC_046078,User_46078,41842.17
ACC_046079,User_46079,27117.92
ACC_046080,User_46080,16778.18
ACC_046081,User_46081,21057.72
ACC_046082,User_46082,12635.49
ACC_046083,User_46083,5157.82
ACC_046084,User_46084,11857.89
ACC_046085,User_46085,34530.0
ACC_046086,User_46086,30543.18
ACC_046087,User_46087,25921.69
ACC_046088,User_46088,6633.69
ACC_046089,User_46089,45674.91
ACC_046090,User_46090,9354.04
ACC_046091,User_46091,21228.01
ACC_046092,User_46092,3979.64
ACC_046093,User_46093,24351.24
ACC_046094,User_46094,42017.29
ACC_046095,User_46095,24949.14
ACC_046096,User_46096,17263.12
ACC_046097,User_46097,40338.98
ACC_046098,User_46098,25692.91
ACC_046099,User_46099,34995.92
ACC_046100,User_46100,25324.83
ACC_046101,User_46101,40393.4
ACC_046102,User_46102,20030.25
ACC_046103,User_46103,45085.86
ACC_046104,User_46104,30420.36
ACC_046105,User_46105,32552.4
ACC_046106,User_46106,14095.7
ACC_046107,User_46107,11259.93
ACC_046108,User_46108,47843.21
ACC_046109,User_46109,25643.9
ACC_046110,User_46110,26532.46
ACC_046111,User_46111,29305.73
ACC_046112,User_46112,14573.5
ACC_046113,User_46113,39203.83
ACC_046114,User_46114,35337.87
ACC_046115,User_46115,20300.31
ACC_046116,User_46116,23780.85
ACC_046117,User_46117,4428.36
ACC_046118,User_46118,21138.76
ACC_046119,User_46119,31739.35
ACC_046120,User_46120,38550.86
ACC_046121,User_46121,44369.05
ACC_046122,User_46122,12343.31
ACC_046123,User_46123,5790.9
ACC_046124,User_46124,30644.31
ACC_046125,User_46125,16327.91
ACC_046126,User_46126,18721.1
ACC_046127,User_46127,25127.83
ACC_046128,User_46128,20823.61
ACC_046129,User_46129,35566.69
ACC_046130,User_46130,32916.23
ACC_046131,User_46131,26222.34
ACC_046132,User_46132,9707.49
ACC_046133,User_46133,3458.98
ACC_046134,User_46134,8392.58
ACC_046135,User_46135,14372.34
ACC_046136,User_46136,18894.82
ACC_046137,User_46137,26769.8
ACC_046138,User_46138,7520.57
ACC_046139,User_46139,15646.01
ACC_046140,User_46140,20034.45
ACC_046141,User_46141,4504.22
ACC_046142,User_46142,18315.74
ACC_046143,User_46143,22281.03
ACC_046144,User_46144,13764.04
ACC_046145,User_46145,8804.73
ACC_046146,User_46146,15299.07
ACC_046147,User_46147,16046.49
ACC_046148,User_46148,42513.4
ACC_046149,User_46149,19302.78
ACC_046150,User_46150,42383.52
ACC_046151,User_46151,4185.51
ACC_046152,User_46152,3458.58
ACC_046153,User_46153,47473.06
ACC_046154,User_46154,46142.72
ACC_046155,User_46155,21456.06
ACC_046156,User_46156,2607.16
ACC_046157,User_46157,11398.52
ACC_046158,User_46158,17231.71
ACC_046159,User_46159,46040.68
ACC_046160,User_46160,25160.98
ACC_046161,User_46161,43554.67
ACC_046162,User_46162,9196.96
ACC_046163,User_46163,31736.91
ACC_046164,User_46164,24405.63
ACC_046165,User_46165,12905.69
ACC_046166,User_46166,15888.0
ACC_046167,User_46167,15052.96
ACC_046168,User_46168,26783.06
ACC_046169,User_46169,24233.76
ACC_046170,User_46170,30442.19
ACC_046171,User_46171,21493.68
ACC_046172,User_46172,27882.36
ACC_046173,User_46173,33507.5
ACC_046174,User_46174,32528.49
ACC_046175,User_46175,37989.96
ACC_046176,User_46176,32993.58
ACC_046177,User_46177,13563.06
ACC_046178,User_46178,17360.93
ACC_046179,User_46179,20240.94
ACC_046180,User_46180,23773.93
ACC_046181,User_46181,15982.1
ACC_046182,User_46182,12114.1
ACC_046183,User_46183,11378.03
ACC_046184,User_46184,18307.8
ACC_046185,User_46185,35188.65
ACC_046186,User_46186,6620.93
ACC_046187,User_46187,34515.08
ACC_046188,User_46188,32360.25
ACC_046189,User_46189,14877.41
ACC_046190,User_46190,29821.23
ACC_046191,User_46191,17643.77
ACC_046192,User_46192,10667.47
ACC_046193,User_46193,21914.06
ACC_046194,User_46194,2277.8
ACC_046195,User_46195,2457.7
ACC_046196,User_46196,31456.41
ACC_046197,User_46197,18098.04
ACC_046198,User_46198,17595.81
ACC_046199,User_46199,38740.87
ACC_046200,User_46200,3662.4
ACC_046201,User_46201,8244.41
ACC_046202,User_46202,5400.88
ACC_046203,User_46203,20751.56
ACC_046204,User_46204,4584.97
ACC_046205,User_46205,43568.85
ACC_046206,User_46206,49151.12
ACC_046207,User_46207,2990.92
ACC_046208,User_46208,2358.91
ACC_046209,User_46209,47506.82
ACC_046210,User_46210,9316.76
ACC_046211,User_46211,9276.18
ACC_046212,User_46212,7594.8
ACC_046213,User_46213,9056.54
ACC_046214,User_46214,2730.41
ACC_046215,User_46215,21863.64
ACC_046216,User_46216,15337.97
ACC_046217,User_46217,18036.99
ACC_046218,User_46218,34843.02
ACC_046219,User_46219,30003.07
ACC_046220,User_46220,47105.89
ACC_046221,User_46221,38056.24
ACC_046222,User_46222,23344.94
ACC_046223,User_46223,26217.51
ACC_046224,User_46224,48403.68
ACC_046225,User_46225,11740.74
ACC_046226,User_46226,1783.06
ACC_046227,User_46227,18796.72
ACC_046228,User_46228,33667.57
ACC_046229,User_46229,39533.23
ACC_046230,User_46230,44513.91
ACC_046231,User_46231,21903.62
ACC_046232,User_46232,48013.6
ACC_046233,User_46233,41876.15
ACC_046234,User_46234,45674.07
ACC_046235,User_46235,45379.22
ACC_046236,User_46236,31013.85
ACC_046237,User_46237,18092.91
ACC_046238,User_46238,21064.36
ACC_046239,User_46239,17566.56
ACC_046240,User_46240,44004.48
ACC_046241,User_46241,4030.18
ACC_046242,User_46242,6834.34
ACC_046243,User_46243,49879.54
ACC_046244,User_46244,7922.06
ACC_046245,User_46245,44752.75
ACC_046246,User_46246,18700.32
ACC_046247,User_46247,48245.06
ACC_046248,User_46248,1458.24
ACC_046249,User_46249,41234.8
ACC_046250,User_46250,34627.52
ACC_046251,User_46251,39411.78
ACC_046252,User_46252,23867.58
ACC_046253,User_46253,23361.33
ACC_046254,User_46254,42124.06
ACC_046255,User_46255,31903.99
ACC_046256,User_46256,37628.81
ACC_046257,User_46257,7643.74
ACC_046258,User_46258,43747.73
ACC_046259,User_46259,18260.19
ACC_046260,User_46260,21116.65
ACC_046261,User_46261,2860.28
ACC_046262,User_46262,36549.08
ACC_046263,User_46263,14959.2
ACC_046264,User_46264,35725.37
ACC_046265,User_46265,44220.08
ACC_046266,User_46266,15893.87
ACC_046267,User_46267,49012.89
ACC_046268,User_46268,28718.47
ACC_046269,User_46269,44465.63
ACC_046270,User_46270,44286.97
ACC_046271,User_46271,9488.42
ACC_046272,User_46272,44853.21
ACC_046273,User_46273,42874.28
ACC_046274,User_46274,14720.46
ACC_046275,User_46275,38747.72
ACC_046276,User_46276,42698.62
ACC_046277,User_46277,2719.45
ACC_046278,User_46278,49459.63
ACC_046279,User_46279,44550.51
ACC_046280,User_46280,1223.13
ACC_046281,User_46281,21653.56
ACC_046282,User_46282,15450.41
ACC_046283,User_46283,38924.36
ACC_046284,User_46284,39975.47
ACC_046285,User_46285,7257.98
ACC_046286,User_46286,15798.11
ACC_046287,User_46287,43184.94
ACC_046288,User_46288,31663.36
ACC_046289,User_46289,13943.1
ACC_046290,User_46290,5546.71
ACC_046291,User_46291,40151.05
ACC_046292,User_46292,38462.91
ACC_046293,User_46293,48450.97
ACC_046294,User_46294,47521.36
ACC_046295,User_46295,40876.76
ACC_046296,User_46296,13248.71
ACC_046297,User_46297,9660.35
ACC_046298,User_46298,31652.77
ACC_046299,User_46299,39181.41
ACC_046300,User_46300,31113.45
ACC_046301,User_46301,20708.8
ACC_046302,User_46302,10142.65
ACC_046303,User_46303,5157.1
ACC_046304,User_46304,26391.58
ACC_046305,User_46305,8288.94
ACC_046306,User_46306,24488.44
ACC_046307,User_46307,40055.29
ACC_046308,User_46308,14373.96
ACC_046309,User_46309,33794.58
ACC_046310,User_46310,18796.33
ACC_046311,User_46311,20633.71
ACC_046312,User_46312,39366.42
ACC_046313,User_46313,44563.2
ACC_046314,User_46314,20861.55
ACC_046315,User_46315,7832.69
ACC_046316,User_46316,15505.22
ACC_046317,User_46317,29097.73
ACC_046318,User_46318,16206.29
ACC_046319,User_46319,28854.68
ACC_046320,User_46320,7178.8
ACC_046321,User_46321,46431.18
ACC_046322,User_46322,34016.95
ACC_046323,User_46323,11358.56
ACC_046324,User_46324,45112.7
ACC_046325,User_46325,44760.96
ACC_046326,User_46326,33368.49
ACC_046327,User_46327,15430.59
ACC_046328,User_46328,16920.53
ACC_046329,User_46329,4808.0
ACC_046330,User_46330,4789.03
ACC_046331,User_46331,41004.63
ACC_046332,User_46332,8764.74
ACC_046333,User_46333,26952.61
ACC_046334,User_46334,36721.78
ACC_046335,User_46335,42497.01
ACC_046336,User_46336,6806.31
ACC_046337,User_46337,20428.48
ACC_046338,User_46338,29403.8
ACC_046339,User_46339,26075.71
ACC_046340,User_46340,17936.75
ACC_046341,User_46341,37050.29
ACC_046342,User_46342,20761.26
ACC_046343,User_46343,48803.76
ACC_046344,User_46344,7055.74
ACC_046345,User_46345,23354.95
ACC_046346,User_46346,35153.75
ACC_046347,User_46347,5688.54
ACC_046348,User_46348,23244.12
ACC_046349,User_46349,44484.75
ACC_046350,User_46350,17762.29
ACC_046351,User_46351,31200.37
ACC_046352,User_46352,14821.04
ACC_046353,User_46353,6531.3
ACC_046354,User_46354,38559.12
ACC_046355,User_46355,3394.0
ACC_046356,User_46356,11424.24
ACC_046357,User_46357,3901.92
ACC_046358,User_46358,38123.02
ACC_046359,User_46359,35255.88
ACC_046360,User_46360,28214.67
ACC_046361,User_46361,21281.41
ACC_046362,User_46362,32760.54
ACC_046363,User_46363,2861.32
ACC_046364,User_46364,3297.0
ACC_046365,User_46365,7636.81
ACC_046366,User_46366,18474.49
ACC_046367,User_46367,19572.1
ACC_046368,User_46368,5120.7
ACC_046369,User_46369,14251.95
ACC_046370,User_46370,46238.23
ACC_046371,User_46371,47512.51
ACC_046372,User_46372,39183.62
ACC_046373,User_46373,10590.75
ACC_046374,User_46374,19507.36
ACC_046375,User_46375,37263.59
ACC_046376,User_46376,40241.68
ACC_046377,User_46377,29021.67
ACC_046378,User_46378,48989.49
ACC_046379,User_46379,20252.81
ACC_046380,User_46380,19943.2
ACC_046381,User_46381,46681.33
ACC_046382,User_46382,24281.23
ACC_046383,User_46383,38305.67
ACC_046384,User_46384,40256.19
ACC_046385,User_46385,40161.88
ACC_046386,User_46386,4297.85
ACC_046387,User_46387,45197.23
ACC_046388,User_46388,14849.96
ACC_046389,User_46389,24792.45
ACC_046390,User_46390,5458.39
ACC_046391,User_46391,6120.97
ACC_046392,User_46392,5498.5
ACC_046393,User_46393,20678.98
ACC_046394,User_46394,11453.31
ACC_046395,User_46395,23619.1
ACC_046396,User_46396,7683.34
ACC_046397,User_46397,7530.88
ACC_046398,User_46398,31849.04
ACC_046399,User_46399,22064.55
ACC_046400,User_46400,10372.57
ACC_046401,User_46401,21187.66
ACC_046402,User_46402,35346.35
ACC_046403,User_46403,45814.84
ACC_046404,User_46404,3308.86
ACC_046405,User_46405,35862.07
ACC_046406,User_46406,43669.84
ACC_046407,User_46407,48897.96
ACC_046408,User_46408,39180.32
ACC_046409,User_46409,34007.32
ACC_046410,User_46410,14234.02
ACC_046411,User_46411,49127.82
ACC_046412,User_46412,41848.42
ACC_046413,User_46413,25839.04
ACC_046414,User_46414,34158.53
ACC_046415,User_46415,18934.19
ACC_046416,User_46416,27265.17
ACC_046417,User_46417,17797.72
ACC_046418,User_46418,29130.63
ACC_046419,User_46419,21064.53
ACC_046420,User_46420,7157.87
ACC_046421,User_46421,23426.8
ACC_046422,User_46422,15715.76
ACC_046423,User_46423,28737.18
ACC_046424,User_46424,40454.92
ACC_046425,User_46425,22768.52
ACC_046426,User_46426,22605.23
ACC_046427,User_46427,41965.85
ACC_046428,User_46428,49239.37
ACC_046429,User_46429,18033.1
ACC_046430,User_46430,7888.84
ACC_046431,User_46431,36550.55
ACC_046432,User_46432,45587.55
ACC_046433,User_46433,3214.91
ACC_046434,User_46434,6784.29
ACC_046435,User_46435,40125.98
ACC_046436,User_46436,26312.62
ACC_046437,User_46437,16260.33
ACC_046438,User_46438,11890.05
ACC_046439,User_46439,9441.08
ACC_046440,User_46440,43371.06
ACC_046441,User_46441,28359.72
ACC_046442,User_46442,8333.61
ACC_046443,User_46443,9103.33
ACC_046444,User_46444,46552.92
ACC_046445,User_46445,25534.71
ACC_046446,User_46446,6045.05
ACC_046447,User_46447,11584.82
ACC_046448,User_46448,45758.03
ACC_046449,User_46449,28012.14
ACC_046450,User_46450,35156.64
ACC_046451,User_46451,17548.34
ACC_046452,User_46452,5946.05
ACC_046453,User_46453,30250.14
ACC_046454,User_46454,34267.53
ACC_046455,User_46455,6956.9
ACC_046456,User_46456,47673.9
ACC_046457,User_46457,5541.19
ACC_046458,User_46458,49002.79
ACC_046459,User_46459,35148.59
ACC_046460,User_46460,24044.56
ACC_046461,User_46461,47566.49
ACC_046462,User_46462,37931.27
ACC_046463,User_46463,14253.06
ACC_046464,User_46464,15884.37
ACC_046465,User_46465,19430.54
ACC_046466,User_46466,13065.19
ACC_046467,User_46467,45185.05
ACC_046468,User_46468,8227.49
ACC_046469,User_46469,24854.89
ACC_046470,User_46470,19845.5
ACC_046471,User_46471,19548.09
ACC_046472,User_46472,3141.44
ACC_046473,User_46473,33828.33
ACC_046474,User_46474,11687.3
ACC_046475,User_46475,13961.67
ACC_046476,User_46476,38922.28
ACC_046477,User_46477,32556.67
ACC_046478,User_46478,20183.77
ACC_046479,User_46479,37897.15
ACC_046480,User_46480,27010.89
ACC_046481,User_46481,29775.59
ACC_046482,User_46482,10536.28
ACC_046483,User_46483,10923.79
ACC_046484,User_46484,38227.22
ACC_046485,User_46485,27964.61
ACC_046486,User_46486,5738.62
ACC_046487,User_46487,29671.1
ACC_046488,User_46488,11100.84
ACC_046489,User_46489,34186.62
ACC_046490,User_46490,9222.75
ACC_046491,User_46491,27779.45
ACC_046492,User_46492,39805.12
ACC_046493,User_46493,37462.97
ACC_046494,User_46494,2341.67
ACC_046495,User_46495,1738.0
ACC_046496,User_46496,3746.05
ACC_046497,User_46497,12496.23
ACC_046498,User_46498,16719.23
ACC_046499,User_46499,23210.87
ACC_046500,User_46500,9605.12
ACC_046501,User_46501,36671.16
ACC_046502,User_46502,25912.72
ACC_046503,User_46503,34635.66
ACC_046504,User_46504,3448.44
ACC_046505,User_46505,42750.69
ACC_046506,User_46506,12011.08
ACC_046507,User_46507,27324.33
ACC_046508,User_46508,31743.2
ACC_046509,User_46509,10632.18
ACC_046510,User_46510,33295.53
ACC_046511,User_46511,39455.29
ACC_046512,User_46512,15358.17
ACC_046513,User_46513,15941.95
ACC_046514,User_46514,37367.1
ACC_046515,User_46515,18031.4
ACC_046516,User_46516,43478.7
ACC_046517,User_46517,10710.89
ACC_046518,User_46518,7563.97
ACC_046519,User_46519,33910.07
ACC_046520,User_46520,25806.57
ACC_046521,User_46521,43811.62
ACC_046522,User_46522,49765.26
ACC_046523,User_46523,12700.42
ACC_046524,User_46524,16465.49
ACC_046525,User_46525,47249.69
ACC_046526,User_46526,19511.14
ACC_046527,User_46527,29151.11
ACC_046528,User_46528,36151.53
ACC_046529,User_46529,33261.56
ACC_046530,User_46530,33377.63
ACC_046531,User_46531,4758.01
ACC_046532,User_46532,17862.06
ACC_046533,User_46533,40246.58
ACC_046534,User_46534,2053.22
ACC_046535,User_46535,7950.71
ACC_046536,User_46536,20777.55
ACC_046537,User_46537,11047.74
ACC_046538,User_46538,30736.15
ACC_046539,User_46539,24395.12
ACC_046540,User_46540,49761.65
ACC_046541,User_46541,7709.06
ACC_046542,User_46542,29848.15
ACC_046543,User_46543,35054.69
ACC_046544,User_46544,38014.31
ACC_046545,User_46545,15198.18
ACC_046546,User_46546,22878.6
ACC_046547,User_46547,40242.43
ACC_046548,User_46548,31534.75
ACC_046549,User_46549,48861.17
ACC_046550,User_46550,32778.65
ACC_046551,User_46551,29722.01
ACC_046552,User_46552,16475.84
ACC_046553,User_46553,1853.26
ACC_046554,User_46554,35823.37
ACC_046555,User_46555,9559.84
ACC_046556,User_46556,8299.72
ACC_046557,User_46557,45689.01
ACC_046558,User_46558,14847.7
ACC_046559,User_46559,5326.75
ACC_046560,User_46560,44247.66
ACC_046561,User_46561,22673.2
ACC_046562,User_46562,30176.43
ACC_046563,User_46563,9427.25
ACC_046564,User_46564,16723.12
ACC_046565,User_46565,15375.55
ACC_046566,User_46566,25526.76
ACC_046567,User_46567,41570.72
ACC_046568,User_46568,25172.28
ACC_046569,User_46569,4889.33
ACC_046570,User_46570,3426.16
ACC_046571,User_46571,6192.14
ACC_046572,User_46572,24144.06
ACC_046573,User_46573,4287.36
ACC_046574,User_46574,31792.46
ACC_046575,User_46575,26363.4
ACC_046576,User_46576,21057.02
ACC_046577,User_46577,24571.18
ACC_046578,User_46578,4290.83
ACC_046579,User_46579,1127.83
ACC_046580,User_46580,42711.77
ACC_046581,User_46581,47321.46
ACC_046582,User_46582,27365.37
ACC_046583,User_46583,27563.08
ACC_046584,User_46584,13403.76
ACC_046585,User_46585,10854.52
ACC_046586,User_46586,23653.41
ACC_046587,User_46587,25033.06
ACC_046588,User_46588,15006.85
ACC_046589,User_46589,5009.86
ACC_046590,User_46590,12237.72
ACC_046591,User_46591,13398.67
ACC_046592,User_46592,39714.02
ACC_046593,User_46593,26839.63
ACC_046594,User_46594,14161.76
ACC_046595,User_46595,35577.43
ACC_046596,User_46596,21307.56
ACC_046597,User_46597,15426.92
ACC_046598,User_46598,38431.91
ACC_046599,User_46599,27998.52
ACC_046600,User_46600,21270.34
ACC_046601,User_46601,22759.25
ACC_046602,User_46602,22094.86
